State,District,District_Name,Total_Pop,Male_Pop,Female_Pop,Literate_Pop,M_LIT_Total,F_LIT_Total,P_ILL_Total,M_ILL_Total,F_ILL_Total,Rural_Pop,TOT_M_Rural,TOT_F_Rural,P_LIT_Rural,M_LIT_Rural,F_LIT_Rural,P_ILL_Rural,M_ILL_Rural,F_ILL_Rural,Urban_Pop,TOT_M_Urban,TOT_F_Urban,P_LIT_Urban,M_LIT_Urban,F_LIT_Urban,P_ILL_Urban,M_ILL_Urban,F_ILL_Urban,State_Code,Literacy_Rate,Literacy_Rate_Rural,Literacy_Rate_Urban,Literacy_Gap,Urban_Pct,Rural_Pct,Sex_Ratio,District_str,pc11_d_id
BIHAR,233,Kaimur (Bhabua),1626384.0,847006.0,779378.0,920276.0,549923.0,370353.0,706108.0,297083.0,409025.0,1560813.0,812298.0,748515.0,874045.0,523725.0,350320.0,686768.0,288573.0,398195.0,65571.0,34708.0,30863.0,46231.0,26198.0,20033.0,19340.0,8510.0,10830.0,10,56.58,56.0,70.51,14.51,4.03,95.97,920.2,233,233
BIHAR,234,Rohtas,2959918.0,1543546.0,1416372.0,1799832.0,1061783.0,738049.0,1160086.0,481763.0,678323.0,2532153.0,1318276.0,1213877.0,1514047.0,898959.0,615088.0,1018106.0,419317.0,598789.0,427765.0,225270.0,202495.0,285785.0,162824.0,122961.0,141980.0,62446.0,79534.0,10,60.81,59.79,66.81,7.02,14.45,85.55,917.6,234,234
BIHAR,235,Aurangabad,2540073.0,1318684.0,1221389.0,1466002.0,868733.0,597269.0,1074071.0,449951.0,624120.0,2303219.0,1194619.0,1108600.0,1308038.0,779572.0,528466.0,995181.0,415047.0,580134.0,236854.0,124065.0,112789.0,157964.0,89161.0,68803.0,78890.0,34904.0,43986.0,10,57.71,56.79,66.69,9.9,9.32,90.68,926.2,235,235
BIHAR,236,Gaya,4391418.0,2266566.0,2124852.0,2297613.0,1368803.0,928810.0,2093805.0,897763.0,1196042.0,3809817.0,1960592.0,1849225.0,1895908.0,1143417.0,752491.0,1913909.0,817175.0,1096734.0,581601.0,305974.0,275627.0,401705.0,225386.0,176319.0,179896.0,80588.0,99308.0,10,52.32,49.76,69.07,19.31,13.24,86.76,937.5,236,236
BIHAR,237,Nawada,2219146.0,1144668.0,1074478.0,1091012.0,659474.0,431538.0,1128134.0,485194.0,642940.0,2003567.0,1031656.0,971911.0,954092.0,582080.0,372012.0,1049475.0,449576.0,599899.0,215579.0,113012.0,102567.0,136920.0,77394.0,59526.0,78659.0,35618.0,43041.0,10,49.16,47.62,63.51,15.89,9.71,90.29,938.7,237,237
BIHAR,238,Jamui,1760405.0,916064.0,844341.0,858588.0,534385.0,324203.0,901817.0,381679.0,520138.0,1615072.0,839776.0,775296.0,767311.0,481184.0,286127.0,847761.0,358592.0,489169.0,145333.0,76288.0,69045.0,91277.0,53201.0,38076.0,54056.0,23087.0,30969.0,10,48.77,47.51,62.81,15.3,8.26,91.74,921.7,238,238
BIHAR,239,Jehanabad,1125313.0,585582.0,539731.0,618881.0,374412.0,244469.0,506432.0,211170.0,295262.0,990117.0,514154.0,475963.0,531441.0,324140.0,207301.0,458676.0,190014.0,268662.0,135196.0,71428.0,63768.0,87440.0,50272.0,37168.0,47756.0,21156.0,26600.0,10,55.0,53.67,64.68,11.01,12.01,87.99,921.7,239,239
BIHAR,240,Arwal,700843.0,363497.0,337346.0,386351.0,235279.0,151072.0,314492.0,128218.0,186274.0,648994.0,336420.0,312574.0,354235.0,216267.0,137968.0,294759.0,120153.0,174606.0,51849.0,27077.0,24772.0,32116.0,19012.0,13104.0,19733.0,8065.0,11668.0,10,55.13,54.58,61.94,7.36,7.4,92.6,928.1,240,240
SIKKIM,241,North  District,43709.0,24730.0,18979.0,30450.0,18579.0,11871.0,13259.0,6151.0,7108.0,39065.0,22274.0,16791.0,27048.0,16694.0,10354.0,12017.0,5580.0,6437.0,4644.0,2456.0,2188.0,3402.0,1885.0,1517.0,1242.0,571.0,671.0,11,69.67,69.24,73.26,4.02,10.62,89.38,767.4,241,241
SIKKIM,242,West District,136435.0,70238.0,66197.0,93432.0,51988.0,41444.0,43003.0,18250.0,24753.0,131187.0,67528.0,63659.0,89225.0,49711.0,39514.0,41962.0,17817.0,24145.0,5248.0,2710.0,2538.0,4207.0,2277.0,1930.0,1041.0,433.0,608.0,11,68.48,68.01,80.16,12.15,3.85,96.15,942.5,242,242
SIKKIM,243,South District,146850.0,76670.0,70180.0,106741.0,59357.0,47384.0,40109.0,17313.0,22796.0,125651.0,65848.0,59803.0,89766.0,50339.0,39427.0,35885.0,15509.0,20376.0,21199.0,10822.0,10377.0,16975.0,9018.0,7957.0,4224.0,1804.0,2420.0,11,72.69,71.44,80.07,8.63,14.44,85.56,915.4,243,243
SIKKIM,244,East District,283583.0,151432.0,132151.0,214329.0,121345.0,92984.0,69254.0,30087.0,39167.0,161096.0,87147.0,73949.0,115891.0,67501.0,48390.0,45205.0,19646.0,25559.0,122487.0,64285.0,58202.0,98438.0,53844.0,44594.0,24049.0,10441.0,13608.0,11,75.58,71.94,80.37,8.43,43.19,56.81,872.7,244,244
ARUNACHAL PRADESH,245,Tawang,49977.0,29151.0,20826.0,26073.0,17720.0,8353.0,23904.0,11431.0,12473.0,38775.0,20792.0,17983.0,16519.0,10035.0,6484.0,22256.0,10757.0,11499.0,11202.0,8359.0,2843.0,9554.0,7685.0,1869.0,1648.0,674.0,974.0,12,52.17,42.6,85.29,42.69,22.41,77.59,714.4,245,245
ARUNACHAL PRADESH,246,West Kameng,83947.0,46155.0,37792.0,48492.0,29566.0,18926.0,35455.0,16589.0,18866.0,68015.0,37809.0,30206.0,37463.0,23353.0,14110.0,30552.0,14456.0,16096.0,15932.0,8346.0,7586.0,11029.0,6213.0,4816.0,4903.0,2133.0,2770.0,12,57.77,55.08,69.23,14.15,18.98,81.02,818.8,246,246
ARUNACHAL PRADESH,247,East Kameng,78690.0,38775.0,39915.0,38449.0,21599.0,16850.0,40241.0,17176.0,23065.0,60340.0,29506.0,30834.0,26914.0,15103.0,11811.0,33426.0,14403.0,19023.0,18350.0,9269.0,9081.0,11535.0,6496.0,5039.0,6815.0,2773.0,4042.0,12,48.86,44.6,62.86,18.26,23.32,76.68,1029.4,247,247
ARUNACHAL PRADESH,248,Papum Pare,176573.0,89182.0,87391.0,121048.0,65794.0,55254.0,55525.0,23388.0,32137.0,79610.0,39935.0,39675.0,49601.0,27273.0,22328.0,30009.0,12662.0,17347.0,96963.0,49247.0,47716.0,71447.0,38521.0,32926.0,25516.0,10726.0,14790.0,12,68.55,62.3,73.68,11.38,54.91,45.09,979.9,248,248
ARUNACHAL PRADESH,249,Upper Subansiri,83448.0,41758.0,41690.0,45278.0,24807.0,20471.0,38170.0,16951.0,21219.0,70043.0,34840.0,35203.0,36059.0,19615.0,16444.0,33984.0,15225.0,18759.0,13405.0,6918.0,6487.0,9219.0,5192.0,4027.0,4186.0,1726.0,2460.0,12,54.26,51.48,68.77,17.29,16.06,83.94,998.4,249,249
ARUNACHAL PRADESH,250,West Siang,112274.0,58168.0,54106.0,64746.0,36777.0,27969.0,47528.0,21391.0,26137.0,87306.0,44687.0,42619.0,45874.0,25933.0,19941.0,41432.0,18754.0,22678.0,24968.0,13481.0,11487.0,18872.0,10844.0,8028.0,6096.0,2637.0,3459.0,12,57.67,52.54,75.58,23.04,22.24,77.76,930.2,250,250
ARUNACHAL PRADESH,251,East Siang,99214.0,50116.0,49098.0,62576.0,34210.0,28366.0,36638.0,15906.0,20732.0,71579.0,36147.0,35432.0,43064.0,23694.0,19370.0,28515.0,12453.0,16062.0,27635.0,13969.0,13666.0,19512.0,10516.0,8996.0,8123.0,3453.0,4670.0,12,63.07,60.16,70.61,10.45,27.85,72.15,979.7,251,251
ARUNACHAL PRADESH,252,Upper Siang,35320.0,18699.0,16621.0,18195.0,10723.0,7472.0,17125.0,7976.0,9149.0,28780.0,15335.0,13445.0,13718.0,8280.0,5438.0,15062.0,7055.0,8007.0,6540.0,3364.0,3176.0,4477.0,2443.0,2034.0,2063.0,921.0,1142.0,12,51.51,47.67,68.46,20.79,18.52,81.48,888.9,252,252
ARUNACHAL PRADESH,253,Changlang,148226.0,76948.0,71278.0,73174.0,44027.0,29147.0,75052.0,32921.0,42131.0,128998.0,66283.0,62715.0,58747.0,35423.0,23324.0,70251.0,30860.0,39391.0,19228.0,10665.0,8563.0,14427.0,8604.0,5823.0,4801.0,2061.0,2740.0,12,49.37,45.54,75.03,29.49,12.97,87.03,926.3,253,253
ARUNACHAL PRADESH,254,Tirap,111975.0,57604.0,54371.0,47974.0,29313.0,18661.0,64001.0,28291.0,35710.0,91165.0,46185.0,44980.0,33299.0,20628.0,12671.0,57866.0,25557.0,32309.0,20810.0,11419.0,9391.0,14675.0,8685.0,5990.0,6135.0,2734.0,3401.0,12,42.84,36.53,70.52,33.99,18.58,81.42,943.9,254,254
ARUNACHAL PRADESH,255,Lower Subansiri,83030.0,41843.0,41187.0,54057.0,29470.0,24587.0,28973.0,12373.0,16600.0,70224.0,35460.0,34764.0,44328.0,24376.0,19952.0,25896.0,11084.0,14812.0,12806.0,6383.0,6423.0,9729.0,5094.0,4635.0,3077.0,1289.0,1788.0,12,65.11,63.12,75.97,12.85,15.42,84.58,984.3,255,255
ARUNACHAL PRADESH,256,Kurung Kumey,92076.0,45318.0,46758.0,36606.0,20258.0,16348.0,55470.0,25060.0,30410.0,89731.0,44072.0,45659.0,35299.0,19486.0,15813.0,54432.0,24586.0,29846.0,2345.0,1246.0,1099.0,1307.0,772.0,535.0,1038.0,474.0,564.0,12,39.76,39.34,55.74,16.4,2.55,97.45,1031.8,256,256
ARUNACHAL PRADESH,257,Dibang Valley,8004.0,4414.0,3590.0,4436.0,2614.0,1822.0,3568.0,1800.0,1768.0,5620.0,3098.0,2522.0,2692.0,1587.0,1105.0,2928.0,1511.0,1417.0,2384.0,1316.0,1068.0,1744.0,1027.0,717.0,640.0,289.0,351.0,12,55.42,47.9,73.15,25.25,29.79,70.21,813.3,257,257
ARUNACHAL PRADESH,258,Lower Dibang Valley,54080.0,28053.0,26027.0,31849.0,18087.0,13762.0,22231.0,9966.0,12265.0,42691.0,21989.0,20702.0,22805.0,13079.0,9726.0,19886.0,8910.0,10976.0,11389.0,6064.0,5325.0,9044.0,5008.0,4036.0,2345.0,1056.0,1289.0,12,58.89,53.42,79.41,25.99,21.06,78.94,927.8,258,258
ARUNACHAL PRADESH,259,Lohit,145726.0,76221.0,69505.0,83062.0,48380.0,34682.0,62664.0,27841.0,34823.0,113296.0,58991.0,54305.0,60252.0,35452.0,24800.0,53044.0,23539.0,29505.0,32430.0,17230.0,15200.0,22810.0,12928.0,9882.0,9620.0,4302.0,5318.0,12,57.0,53.18,70.34,17.16,22.25,77.75,911.9,259,259
ARUNACHAL PRADESH,260,Anjaw,21167.0,11507.0,9660.0,9990.0,6523.0,3467.0,11177.0,4984.0,6193.0,20185.0,10882.0,9303.0,9268.0,6073.0,3195.0,10917.0,4809.0,6108.0,982.0,625.0,357.0,722.0,450.0,272.0,260.0,175.0,85.0,12,47.2,45.92,73.52,27.6,4.64,95.36,839.5,260,260
NAGALAND,261,Mon,250260.0,131753.0,118507.0,119626.0,67432.0,52194.0,130634.0,64321.0,66313.0,215816.0,113469.0,102347.0,94931.0,53938.0,40993.0,120885.0,59531.0,61354.0,34444.0,18284.0,16160.0,24695.0,13494.0,11201.0,9749.0,4790.0,4959.0,13,47.8,43.99,71.7,27.71,13.76,86.24,899.5,261,261
NAGALAND,262,Mokokchung,194622.0,101092.0,93530.0,159494.0,83479.0,76015.0,35128.0,17613.0,17515.0,138897.0,71373.0,67524.0,112611.0,58307.0,54304.0,26286.0,13066.0,13220.0,55725.0,29719.0,26006.0,46883.0,25172.0,21711.0,8842.0,4547.0,4295.0,13,81.95,81.08,84.13,3.05,28.63,71.37,925.2,262,262
NAGALAND,263,Zunheboto,140757.0,71217.0,69540.0,102881.0,53504.0,49377.0,37876.0,17713.0,20163.0,113160.0,56786.0,56374.0,80149.0,41377.0,38772.0,33011.0,15409.0,17602.0,27597.0,14431.0,13166.0,22732.0,12127.0,10605.0,4865.0,2304.0,2561.0,13,73.09,70.83,82.37,11.54,19.61,80.39,976.5,263,263
NAGALAND,264,Wokha,166343.0,84505.0,81838.0,128208.0,67385.0,60823.0,38135.0,17120.0,21015.0,131339.0,66435.0,64904.0,98221.0,51667.0,46554.0,33118.0,14768.0,18350.0,35004.0,18070.0,16934.0,29987.0,15718.0,14269.0,5017.0,2352.0,2665.0,13,77.07,74.78,85.67,10.89,21.04,78.96,968.4,264,264
NAGALAND,265,Dimapur,378811.0,197394.0,181417.0,278037.0,150142.0,127895.0,100774.0,47252.0,53522.0,180942.0,93435.0,87507.0,126822.0,68340.0,58482.0,54120.0,25095.0,29025.0,197869.0,103959.0,93910.0,151215.0,81802.0,69413.0,46654.0,22157.0,24497.0,13,73.4,70.09,76.42,6.33,52.23,47.77,919.1,265,265
NAGALAND,266,Phek,163418.0,83743.0,79675.0,105893.0,57926.0,47967.0,57525.0,25817.0,31708.0,138843.0,70529.0,68314.0,87233.0,47337.0,39896.0,51610.0,23192.0,28418.0,24575.0,13214.0,11361.0,18660.0,10589.0,8071.0,5915.0,2625.0,3290.0,13,64.8,62.83,75.93,13.1,15.04,84.96,951.4,266,266
NAGALAND,267,Tuensang,196596.0,101933.0,94663.0,117511.0,63653.0,53858.0,79085.0,38280.0,40805.0,159822.0,82462.0,77360.0,88952.0,48113.0,40839.0,70870.0,34349.0,36521.0,36774.0,19471.0,17303.0,28559.0,15540.0,13019.0,8215.0,3931.0,4284.0,13,59.77,55.66,77.66,22.0,18.71,81.29,928.7,267,267
NAGALAND,268,Longleng,50484.0,26502.0,23982.0,29859.0,16139.0,13720.0,20625.0,10363.0,10262.0,42871.0,22511.0,20360.0,24018.0,13016.0,11002.0,18853.0,9495.0,9358.0,7613.0,3991.0,3622.0,5841.0,3123.0,2718.0,1772.0,868.0,904.0,13,59.15,56.02,76.72,20.7,15.08,84.92,904.9,268,268
NAGALAND,269,Kiphire,74004.0,37830.0,36174.0,41232.0,22675.0,18557.0,32772.0,15155.0,17617.0,57517.0,29243.0,28274.0,29387.0,16255.0,13132.0,28130.0,12988.0,15142.0,16487.0,8587.0,7900.0,11845.0,6420.0,5425.0,4642.0,2167.0,2475.0,13,55.72,51.09,71.84,20.75,22.28,77.72,956.2,269,269
NAGALAND,270,Kohima,267988.0,138966.0,129022.0,197489.0,107038.0,90451.0,70499.0,31928.0,38571.0,146900.0,76369.0,70531.0,101984.0,56271.0,45713.0,44916.0,20098.0,24818.0,121088.0,62597.0,58491.0,95505.0,50767.0,44738.0,25583.0,11830.0,13753.0,13,73.69,69.42,78.87,9.45,45.18,54.82,928.4,270,270
NAGALAND,271,Peren,95219.0,49714.0,45505.0,62204.0,34584.0,27620.0,33015.0,15130.0,17885.0,81429.0,42860.0,38569.0,52355.0,29400.0,22955.0,29074.0,13460.0,15614.0,13790.0,6854.0,6936.0,9849.0,5184.0,4665.0,3941.0,1670.0,2271.0,13,65.33,64.3,71.42,7.12,14.48,85.52,915.3,271,271
MANIPUR,272,Senapati,479148.0,247323.0,231825.0,264477.0,148012.0,116465.0,214671.0,99311.0,115360.0,471672.0,243603.0,228069.0,258978.0,145129.0,113849.0,212694.0,98474.0,114220.0,7476.0,3720.0,3756.0,5499.0,2883.0,2616.0,1977.0,837.0,1140.0,14,55.2,54.91,73.56,18.65,1.56,98.44,937.3,272,272
MANIPUR,273,Tamenglong,140651.0,72371.0,68280.0,85006.0,47403.0,37603.0,55645.0,24968.0,30677.0,121288.0,62534.0,58754.0,70502.0,39729.0,30773.0,50786.0,22805.0,27981.0,19363.0,9837.0,9526.0,14504.0,7674.0,6830.0,4859.0,2163.0,2696.0,14,60.44,58.13,74.91,16.78,13.77,86.23,943.5,273,273
MANIPUR,274,Churachandpur,274143.0,138820.0,135323.0,195935.0,104013.0,91922.0,78208.0,34807.0,43401.0,255786.0,129659.0,126127.0,181518.0,96504.0,85014.0,74268.0,33155.0,41113.0,18357.0,9161.0,9196.0,14417.0,7509.0,6908.0,3940.0,1652.0,2288.0,14,71.47,70.96,78.54,7.58,6.7,93.3,974.8,274,274
MANIPUR,275,Bishnupur,237399.0,118782.0,118617.0,156333.0,87313.0,69020.0,81066.0,31469.0,49597.0,149894.0,75171.0,74723.0,95558.0,54031.0,41527.0,54336.0,21140.0,33196.0,87505.0,43611.0,43894.0,60775.0,33282.0,27493.0,26730.0,10329.0,16401.0,14,65.85,63.75,69.45,5.7,36.86,63.14,998.6,275,275
MANIPUR,276,Thoubal,422168.0,210845.0,211323.0,269304.0,152617.0,116687.0,152864.0,58228.0,94636.0,270835.0,135470.0,135365.0,164370.0,94714.0,69656.0,106465.0,40756.0,65709.0,151333.0,75375.0,75958.0,104934.0,57903.0,47031.0,46399.0,17472.0,28927.0,14,63.79,60.69,69.34,8.65,35.85,64.15,1002.3,276,276
MANIPUR,277,Imphal West,517992.0,255054.0,262938.0,392626.0,205985.0,186641.0,125366.0,49069.0,76297.0,195113.0,96948.0,98165.0,139391.0,74969.0,64422.0,55722.0,21979.0,33743.0,322879.0,158106.0,164773.0,253235.0,131016.0,122219.0,69644.0,27090.0,42554.0,14,75.8,71.44,78.43,6.99,62.33,37.67,1030.9,277,277
MANIPUR,278,Imphal East,456113.0,226094.0,230019.0,324664.0,173314.0,151350.0,131449.0,52780.0,78669.0,272906.0,136789.0,136117.0,183881.0,100937.0,82944.0,89025.0,35852.0,53173.0,183207.0,89305.0,93902.0,140783.0,72377.0,68406.0,42424.0,16928.0,25496.0,14,71.18,67.38,76.84,9.46,40.17,59.83,1017.4,278,278
MANIPUR,279,Ukhrul,183998.0,94718.0,89280.0,129829.0,70148.0,59681.0,54169.0,24570.0,29599.0,156811.0,80801.0,76010.0,108644.0,58978.0,49666.0,48167.0,21823.0,26344.0,27187.0,13917.0,13270.0,21185.0,11170.0,10015.0,6002.0,2747.0,3255.0,14,70.56,69.28,77.92,8.64,14.78,85.22,942.6,279,279
MANIPUR,280,Chandel,144182.0,74579.0,69603.0,90302.0,51053.0,39249.0,53880.0,23526.0,30354.0,127335.0,65909.0,61426.0,80017.0,45143.0,34874.0,47318.0,20766.0,26552.0,16847.0,8670.0,8177.0,10285.0,5910.0,4375.0,6562.0,2760.0,3802.0,14,62.63,62.84,61.05,-1.79,11.68,88.32,933.3,280,280
MIZORAM,281,Mamit,86364.0,44828.0,41536.0,60191.0,32977.0,27214.0,26173.0,11851.0,14322.0,71465.0,37135.0,34330.0,48174.0,26732.0,21442.0,23291.0,10403.0,12888.0,14899.0,7693.0,7206.0,12017.0,6245.0,5772.0,2882.0,1448.0,1434.0,15,69.69,67.41,80.66,13.25,17.25,82.75,926.6,281,281
MIZORAM,282,Kolasib,83955.0,42918.0,41037.0,65895.0,34147.0,31748.0,18060.0,8771.0,9289.0,37077.0,19097.0,17980.0,27270.0,14387.0,12883.0,9807.0,4710.0,5097.0,46878.0,23821.0,23057.0,38625.0,19760.0,18865.0,8253.0,4061.0,4192.0,15,78.49,73.55,82.39,8.84,55.84,44.16,956.2,282,282
MIZORAM,283,Aizawl,400309.0,199270.0,201039.0,340595.0,169547.0,171048.0,59714.0,29723.0,29991.0,85555.0,43780.0,41775.0,69775.0,35914.0,33861.0,15780.0,7866.0,7914.0,314754.0,155490.0,159264.0,270820.0,133633.0,137187.0,43934.0,21857.0,22077.0,15,85.08,81.56,86.04,4.48,78.63,21.37,1008.9,283,283
MIZORAM,284,Champhai,125745.0,63388.0,62357.0,100802.0,51440.0,49362.0,24943.0,11948.0,12995.0,77216.0,39110.0,38106.0,61022.0,31380.0,29642.0,16194.0,7730.0,8464.0,48529.0,24278.0,24251.0,39780.0,20060.0,19720.0,8749.0,4218.0,4531.0,15,80.16,79.03,81.97,2.94,38.59,61.41,983.7,284,284
MIZORAM,285,Serchhip,64937.0,32851.0,32086.0,54476.0,27598.0,26878.0,10461.0,5253.0,5208.0,32918.0,16643.0,16275.0,27094.0,13747.0,13347.0,5824.0,2896.0,2928.0,32019.0,16208.0,15811.0,27382.0,13851.0,13531.0,4637.0,2357.0,2280.0,15,83.89,82.31,85.52,3.21,49.31,50.69,976.7,285,285
MIZORAM,286,Lunglei,161428.0,82891.0,78537.0,121122.0,64515.0,56607.0,40306.0,18376.0,21930.0,92676.0,47577.0,45099.0,62114.0,34067.0,28047.0,30562.0,13510.0,17052.0,68752.0,35314.0,33438.0,59008.0,30448.0,28560.0,9744.0,4866.0,4878.0,15,75.03,67.02,85.83,18.81,42.59,57.41,947.5,286,286
MIZORAM,287,Lawngtlai,117894.0,60599.0,57295.0,62861.0,36444.0,26417.0,55033.0,24155.0,30878.0,97064.0,49940.0,47124.0,45922.0,27644.0,18278.0,51142.0,22296.0,28846.0,20830.0,10659.0,10171.0,16939.0,8800.0,8139.0,3891.0,1859.0,2032.0,15,53.32,47.31,81.32,34.01,17.67,82.33,945.5,287,287
MIZORAM,288,Saiha,56574.0,28594.0,27980.0,42233.0,21861.0,20372.0,14341.0,6733.0,7608.0,31464.0,15853.0,15611.0,21963.0,11529.0,10434.0,9501.0,4324.0,5177.0,25110.0,12741.0,12369.0,20270.0,10332.0,9938.0,4840.0,2409.0,2431.0,15,74.65,69.8,80.72,10.92,44.38,55.62,978.5,288,288
TRIPURA,289,West Tripura,1725739.0,879428.0,846311.0,1361354.0,722998.0,638356.0,364385.0,156430.0,207955.0,1048101.0,536720.0,511381.0,789002.0,427581.0,361421.0,259099.0,109139.0,149960.0,677638.0,342708.0,334930.0,572352.0,295417.0,276935.0,105286.0,47291.0,57995.0,16,78.89,75.28,84.46,9.18,39.27,60.73,962.3,289,289
TRIPURA,290,South Tripura,876001.0,447544.0,428457.0,646810.0,351082.0,295728.0,229191.0,96462.0,132729.0,752970.0,384787.0,368183.0,542886.0,296820.0,246066.0,210084.0,87967.0,122117.0,123031.0,62757.0,60274.0,103924.0,54262.0,49662.0,19107.0,8495.0,10612.0,16,73.84,72.1,84.47,12.37,14.04,85.96,957.4,290,290
TRIPURA,291,Dhalai,378230.0,194544.0,183686.0,276217.0,151643.0,124574.0,102013.0,42901.0,59112.0,337731.0,173773.0,163958.0,241818.0,133640.0,108178.0,95913.0,40133.0,55780.0,40499.0,20771.0,19728.0,34399.0,18003.0,16396.0,6100.0,2768.0,3332.0,16,73.03,71.6,84.94,13.34,10.71,89.29,944.2,291,291
TRIPURA,292,North Tripura,693947.0,352860.0,341087.0,520402.0,275646.0,244756.0,173545.0,77214.0,96331.0,573662.0,291893.0,281769.0,419067.0,223462.0,195605.0,154595.0,68431.0,86164.0,120285.0,60967.0,59318.0,101335.0,52184.0,49151.0,18950.0,8783.0,10167.0,16,74.99,73.05,84.25,11.2,17.33,82.67,966.6,292,292
MEGHALAYA,293,West Garo Hills,643291.0,324159.0,319132.0,358702.0,193438.0,165264.0,284589.0,130721.0,153868.0,568433.0,286923.0,281510.0,298448.0,163020.0,135428.0,269985.0,123903.0,146082.0,74858.0,37236.0,37622.0,60254.0,30418.0,29836.0,14604.0,6818.0,7786.0,17,55.76,52.5,80.49,27.99,11.64,88.36,984.5,293,293
MEGHALAYA,294,East Garo Hills,317917.0,161223.0,156694.0,192147.0,102513.0,89634.0,125770.0,58710.0,67060.0,273725.0,138763.0,134962.0,157893.0,84705.0,73188.0,115832.0,54058.0,61774.0,44192.0,22460.0,21732.0,34254.0,17808.0,16446.0,9938.0,4652.0,5286.0,17,60.44,57.68,77.51,19.83,13.9,86.1,971.9,294,294
MEGHALAYA,295,South Garo Hills,142334.0,73170.0,69164.0,82062.0,45003.0,37059.0,60272.0,28167.0,32105.0,129203.0,66470.0,62733.0,72275.0,39880.0,32395.0,56928.0,26590.0,30338.0,13131.0,6700.0,6431.0,9787.0,5123.0,4664.0,3344.0,1577.0,1767.0,17,57.65,55.94,74.53,18.59,9.23,90.77,945.3,295,295
MEGHALAYA,296,West Khasi Hills,383461.0,193715.0,189746.0,230678.0,117307.0,113371.0,152783.0,76408.0,76375.0,340356.0,172380.0,167976.0,200573.0,102493.0,98080.0,139783.0,69887.0,69896.0,43105.0,21335.0,21770.0,30105.0,14814.0,15291.0,13000.0,6521.0,6479.0,17,60.16,58.93,69.84,10.91,11.24,88.76,979.5,296,296
MEGHALAYA,297,Ribhoi,258840.0,132531.0,126309.0,155859.0,80977.0,74882.0,102981.0,51554.0,51427.0,233587.0,118705.0,114882.0,137817.0,70682.0,67135.0,95770.0,48023.0,47747.0,25253.0,13826.0,11427.0,18042.0,10295.0,7747.0,7211.0,3531.0,3680.0,17,60.21,59.0,71.44,12.44,9.76,90.24,953.1,297,297
MEGHALAYA,298,East Khasi Hills,825922.0,410749.0,415173.0,578030.0,287270.0,290760.0,247892.0,123479.0,124413.0,459441.0,228409.0,231032.0,283008.0,138245.0,144763.0,176433.0,90164.0,86269.0,366481.0,182340.0,184141.0,295022.0,149025.0,145997.0,71459.0,33315.0,38144.0,17,69.99,61.6,80.5,18.9,44.37,55.63,1010.8,298,298
MEGHALAYA,299,Jaintia Hills,395124.0,196285.0,198839.0,187527.0,87371.0,100156.0,207597.0,108914.0,98683.0,366694.0,182610.0,184084.0,165140.0,76611.0,88529.0,201554.0,105999.0,95555.0,28430.0,13675.0,14755.0,22387.0,10760.0,11627.0,6043.0,2915.0,3128.0,17,47.46,45.03,78.74,33.71,7.2,92.8,1013.0,299,299
ASSAM,300,Kokrajhar,887142.0,452905.0,434237.0,489305.0,275220.0,214085.0,397837.0,177685.0,220152.0,832201.0,424446.0,407755.0,445890.0,251658.0,194232.0,386311.0,172788.0,213523.0,54941.0,28459.0,26482.0,43415.0,23562.0,19853.0,11526.0,4897.0,6629.0,18,55.16,53.58,79.02,25.44,6.19,93.81,958.8,300,300
ASSAM,301,Dhubri,1949258.0,997848.0,951410.0,922341.0,511551.0,410790.0,1026917.0,486297.0,540620.0,1745557.0,893914.0,851643.0,773646.0,431395.0,342251.0,971911.0,462519.0,509392.0,203701.0,103934.0,99767.0,148695.0,80156.0,68539.0,55006.0,23778.0,31228.0,18,47.32,44.32,73.0,28.68,10.45,89.55,953.5,301,301
ASSAM,302,Goalpara,1008183.0,513292.0,494891.0,563577.0,304302.0,259275.0,444606.0,208990.0,235616.0,870121.0,443244.0,426877.0,473388.0,256085.0,217303.0,396733.0,187159.0,209574.0,138062.0,70048.0,68014.0,90189.0,48217.0,41972.0,47873.0,21831.0,26042.0,18,55.9,54.4,65.32,10.92,13.69,86.31,964.2,302,302
ASSAM,303,Barpeta,1693622.0,867004.0,826618.0,897058.0,499038.0,398020.0,796564.0,367966.0,428598.0,1546269.0,791789.0,754480.0,782462.0,437702.0,344760.0,763807.0,354087.0,409720.0,147353.0,75215.0,72138.0,114596.0,61336.0,53260.0,32757.0,13879.0,18878.0,18,52.97,50.6,77.77,27.17,8.7,91.3,953.4,303,303
ASSAM,304,Morigaon,957423.0,486651.0,470772.0,539902.0,289698.0,250204.0,417521.0,196953.0,220568.0,884125.0,449123.0,435002.0,485530.0,260603.0,224927.0,398595.0,188520.0,210075.0,73298.0,37528.0,35770.0,54372.0,29095.0,25277.0,18926.0,8433.0,10493.0,18,56.39,54.92,74.18,19.26,7.66,92.34,967.4,304,304
ASSAM,305,Nagaon,2823768.0,1439112.0,1384656.0,1710716.0,921850.0,788866.0,1113052.0,517262.0,595790.0,2454234.0,1250985.0,1203249.0,1422500.0,769517.0,652983.0,1031734.0,481468.0,550266.0,369534.0,188127.0,181407.0,288216.0,152333.0,135883.0,81318.0,35794.0,45524.0,18,60.58,57.96,77.99,20.03,13.09,86.91,962.2,305,305
